,age,workclass,education,education-num,marital-status,occupation,relationship,ethnicity,gender,capital-gain,capital-loss,hours-per-week,loan
24054,62, ?, 12th,8, Divorced, ?, Not-in-family, White, Male,0,0,40, <=50K
24055,35, Self-emp-not-inc, Bachelors,13, Separated, Craft-repair, Not-in-family, White, Male,0,0,65, <=50K
24056,27, Private, Bachelors,13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, <=50K
24057,49, Private, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,35, <=50K
24058,18, Private, 10th,6, Never-married, Sales, Not-in-family, White, Male,0,0,20, <=50K
24059,19, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,30, <=50K
24060,63, Self-emp-inc, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, >50K
24061,54, Private, HS-grad,9, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, <=50K
24062,24, Private, Some-college,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, >50K
24063,61, Private, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, >50K
24064,50, Self-emp-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, >50K
24065,36, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, >50K
24066,21, Private, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, <=50K
24067,38, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, >50K
24068,30, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,40, <=50K
24069,22, Private, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,2907,0,40, <=50K
24070,33, Private, Some-college,10, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,52, <=50K
24071,39, Local-gov, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, >50K
24072,42, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, >50K
24073,47, ?, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, <=50K
24074,42, Local-gov, Bachelors,13, Divorced, Transport-moving, Not-in-family, White, Male,0,0,33, <=50K
24075,29, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, <=50K
24076,35, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,55, <=50K
24077,23, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,30, <=50K
24078,28, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, <=50K
24079,34, Private, HS-grad,9, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, <=50K
24080,40, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, <=50K
24081,67, Self-emp-not-inc, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,30, <=50K
24082,49, Private, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, <=50K
24083,34, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, <=50K
24084,60, ?, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,40, <=50K
24085,26, Private, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,2463,0,35, <=50K
24086,25, Private, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, <=50K
24087,40, Private, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,1831,0,30, <=50K
24088,56, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, <=50K
24089,35, Self-emp-inc, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,1887,45, >50K
24090,54, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2051,40, <=50K
24091,25, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,3325,0,40, <=50K
24092,28, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, <=50K
24093,31, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, <=50K
24094,45, Private, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, <=50K
24095,52, State-gov, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, <=50K
24096,39, Self-emp-not-inc, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, <=50K
24097,19, Private, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, <=50K
24098,23, Private, 12th,8, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, <=50K
24099,23, Private, 7th-8th,4, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, <=50K
24100,52, Private, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, >50K
24101,33, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, >50K
24102,35, Private, Bachelors,13, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,50, <=50K
24103,58, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, <=50K
24104,61, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, >50K
24105,39, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,70, >50K
24106,38, Private, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, <=50K
24107,59, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, >50K
24108,41, Private, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, >50K
24109,27, ?, 9th,5, Separated, ?, Unmarried, White, Female,0,0,50, <=50K
24110,19, Private, 11th,7, Never-married, Transport-moving, Other-relative, White, Male,0,0,10, <=50K
24111,22, Private, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, <=50K
24112,59, Private, Assoc-acdm,12, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, <=50K
24113,37, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,45, >50K
24114,31, Private, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, <=50K
24115,18, Private, 11th,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, <=50K
24116,20, Private, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,35, <=50K
24117,28, Private, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, <=50K
24118,28, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,30, <=50K
24119,49, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, <=50K
24120,38, Local-gov, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, >50K
24121,19, Private, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,20, <=50K
24122,43, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, >50K
24123,28, Private, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,40, >50K
24124,41, Private, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,24, <=50K
24125,50, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, >50K
24126,46, Private, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, <=50K
24127,20, Private, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, <=50K
24128,45, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, >50K
24129,28, Private, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, <=50K
24130,37, Private, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, <=50K
24131,46, Self-emp-not-inc, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, >50K
24132,66, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, <=50K
24133,35, ?, Some-college,10, Married-civ-spouse, ?, Own-child, White, Female,0,0,40, <=50K
24134,38, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,50, >50K
24135,25, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, <=50K
24136,55, Federal-gov, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, >50K
24137,48, Local-gov, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,40, <=50K
24138,56, Private, Some-college,10, Widowed, Craft-repair, Unmarried, White, Female,0,0,38, <=50K
24139,47, Self-emp-not-inc, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, <=50K
24140,55, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, >50K
24141,41, State-gov, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, <=50K
24142,47, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, >50K
24143,40, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,6849,0,43, <=50K
24144,41, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, <=50K
24145,21, Private, Some-college,10, Never-married, Sales, Own-child, Other, Female,0,0,20, <=50K
24146,52, Private, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, <=50K
24147,62, Private, Doctorate,16, Divorced, Prof-specialty, Unmarried, White, Male,15020,0,50, >50K
24148,46, Private, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, >50K
24149,21, ?, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,20, <=50K
24150,35, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, <=50K
24151,29, Private, HS-grad,9, Married-spouse-absent, Adm-clerical, Own-child, White, Female,0,0,40, <=50K
24152,21, Private, 10th,6, Married-civ-spouse, Other-service, Husband, White, Male,3908,0,40, <=50K
24153,35, Private, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,50, <=50K
24154,46, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, >50K
24155,70, ?, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, <=50K
24156,35, Private, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,40, >50K
24157,34, Private, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, <=50K
24158,21, Private, Assoc-voc,11, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,30, <=50K
24159,29, Private, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, <=50K
24160,41, Self-emp-inc, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, >50K
24161,51, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, <=50K
24162,22, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, <=50K
24163,47, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, <=50K
24164,42, Self-emp-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,65, >50K
24165,19, Private, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,40, <=50K
24166,46, Private, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,40, >50K
24167,23, Private, Some-college,10, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, <=50K
24168,49, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, <=50K
24169,58, Self-emp-not-inc, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, <=50K
24170,41, State-gov, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, >50K
24171,50, Private, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, >50K
24172,77, Private, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,10, <=50K
24173,27, Private, Assoc-voc,11, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, <=50K
24174,29, Self-emp-inc, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, <=50K
24175,54, Private, Preschool,1, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, <=50K
24176,39, State-gov, Some-college,10, Separated, Prof-specialty, Unmarried, Black, Female,0,0,37, <=50K
24177,32, Private, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, <=50K
24178,36, Federal-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, <=50K
24179,24, Local-gov, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, <=50K
24180,50, Self-emp-not-inc, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,7688,0,45, >50K
24181,32, Self-emp-not-inc, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,65, <=50K
24182,26, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, <=50K
24183,49, ?, Bachelors,13, Divorced, ?, Own-child, White, Female,0,0,40, <=50K
24184,38, Private, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, <=50K
24185,47, Private, Bachelors,13, Widowed, Craft-repair, Unmarried, Black, Female,6497,0,40, <=50K
24186,31, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, >50K
24187,38, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, <=50K
24188,50, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, >50K
24189,18, Private, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, <=50K
24190,59, Self-emp-inc, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, <=50K
24191,56, Self-emp-not-inc, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, >50K
24192,34, Private, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, <=50K
24193,32, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, <=50K
24194,29, Private, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,35, <=50K
24195,29, ?, Some-college,10, Divorced, ?, Own-child, Black, Male,0,0,40, <=50K
24196,42, Private, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, >50K
24197,37, Private, Some-college,10, Divorced, Other-service, Unmarried, Black, Female,0,0,40, <=50K
24198,36, Private, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, <=50K
24199,59, Private, Masters,14, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, >50K
24200,32, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, >50K
24201,52, Local-gov, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,56, >50K
24202,29, State-gov, HS-grad,9, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, <=50K
24203,39, Private, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,14084,0,35, >50K
24204,39, Private, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, <=50K
24205,69, Private, Bachelors,13, Widowed, Exec-managerial, Not-in-family, White, Female,2346,0,15, <=50K
24206,43, Private, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35, <=50K
24207,39, Private, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1628,48, <=50K
24208,19, Private, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,30, <=50K
24209,60, Local-gov, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, >50K
24210,51, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,3137,0,40, <=50K
24211,75, Private, Some-college,10, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,8, <=50K
24212,37, State-gov, Assoc-voc,11, Never-married, Prof-specialty, Unmarried, Black, Female,5455,0,40, <=50K
24213,24, State-gov, Some-college,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, <=50K
24214,20, Private, 11th,7, Never-married, Other-service, Own-child, Black, Male,594,0,20, <=50K
24215,58, Federal-gov, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, <=50K
24216,21, State-gov, Masters,14, Never-married, Transport-moving, Own-child, White, Male,0,0,15, <=50K
24217,28, Private, HS-grad,9, Separated, Protective-serv, Other-relative, White, Male,0,0,40, <=50K
24218,40, Private, 10th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, <=50K
24219,45, Self-emp-not-inc, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, <=50K
24220,40, Self-emp-not-inc, Prof-school,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024,0,40, >50K
24221,41, Private, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, <=50K
24222,58, Private, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, <=50K
24223,44, Local-gov, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, >50K
24224,26, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, <=50K
24225,29, Private, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Male,0,0,45, <=50K
24226,45, Private, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, <=50K
24227,23, Private, Assoc-acdm,12, Never-married, Other-service, Not-in-family, White, Male,0,0,40, <=50K
24228,39, State-gov, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, <=50K
24229,45, Self-emp-not-inc, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, >50K
24230,51, Local-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, >50K
24231,22, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, <=50K
